"subject" "age" "gender" "order" "block" "trial_num" "condition" "compatibility" "target" "cue_nocue" "button_pressed" "rt" "ac"
2 27 2 2 1 31 3 4 1 1 1 566 1
2 27 2 2 1 32 3 4 2 1 2 475 1
2 27 2 2 1 33 1 2 2 1 2 419 1
2 27 2 2 1 34 1 2 2 1 2 614 1
2 27 2 2 1 35 1 2 1 1 1 576 1
2 27 2 2 1 36 1 1 1 1 1 1485 1
2 27 2 2 1 37 1 1 2 1 2 580 1
2 27 2 2 1 38 3 4 2 1 2 816 1
2 27 2 2 1 39 1 2 1 1 1 915 1
2 27 2 2 1 40 1 2 2 1 2 601 1
2 27 2 2 1 41 3 4 1 1 1 645 1
2 27 2 2 1 42 3 4 1 1 2 606 0
2 27 2 2 1 43 1 1 2 1 2 585 1
2 27 2 2 1 44 3 4 2 1 2 789 1
2 27 2 2 1 45 1 2 2 1 2 769 1
2 27 2 2 1 46 1 1 2 1 2 630 1
2 27 2 2 1 47 1 2 1 1 1 568 1
2 27 2 2 1 48 1 2 2 1 2 724 1
2 27 2 2 1 49 1 2 2 1 2 546 1
2 27 2 2 1 50 1 1 2 1 2 600 1
2 27 2 2 1 51 1 1 2 1 2 1051 1
2 27 2 2 1 52 1 2 1 1 1 612 1
2 27 2 2 1 53 1 2 1 1 2 401 0
2 27 2 2 1 54 1 1 1 1 1 946 1
2 27 2 2 1 55 1 2 1 1 1 704 1
2 27 2 2 1 56 1 1 1 1 1 655 1
2 27 2 2 1 57 3 4 1 1 1 672 1
2 27 2 2 1 58 1 1 2 1 2 553 1
2 27 2 2 1 59 3 4 2 1 2 758 1
2 27 2 2 1 60 1 2 1 1 1 603 1
2 27 2 2 2 1 3 4 2 1 2 1066 1
2 27 2 2 2 2 1 2 2 1 2 619 1
2 27 2 2 2 3 3 4 1 1 1 621 1
2 27 2 2 2 4 1 2 1 1 1 1144 1
2 27 2 2 2 5 3 4 2 1 2 693 1
2 27 2 2 2 6 3 4 2 1 2 629 1
2 27 2 2 2 7 1 1 2 1 2 575 1
2 27 2 2 2 8 3 4 1 1 1 555 1
2 27 2 2 2 9 1 2 2 1 2 576 1
2 27 2 2 2 10 1 1 1 1 1 604 1
2 27 2 2 2 11 3 4 1 1 1 688 1
2 27 2 2 2 12 1 2 2 1 2 583 1
2 27 2 2 2 13 1 2 1 1 1 779 1
2 27 2 2 2 14 3 4 2 1 2 503 1
2 27 2 2 2 15 1 2 2 1 2 615 1
2 27 2 2 2 16 3 4 1 1 1 1201 1
2 27 2 2 2 17 1 1 1 1 1 645 1
2 27 2 2 2 18 1 2 2 1 2 502 1
2 27 2 2 2 19 1 2 2 1 2 629 1
2 27 2 2 2 20 3 4 1 1 1 575 1
2 27 2 2 2 21 1 1 1 1 1 660 1
2 27 2 2 2 22 1 2 2 1 2 556 1
2 27 2 2 2 23 1 1 1 1 1 713 1
2 27 2 2 2 24 1 2 1 1 1 1008 1
2 27 2 2 2 25 1 1 2 1 2 547 1
2 27 2 2 2 26 1 1 1 1 1 1080 1
2 27 2 2 2 27 1 2 1 1 1 625 1
2 27 2 2 2 28 1 2 1 1 1 539 1
2 27 2 2 2 29 3 4 1 1 1 473 1
2 27 2 2 2 30 1 2 2 1 2 569 1
2 27 2 2 2 31 1 2 1 1 1 534 1
2 27 2 2 2 32 1 1 2 1 2 572 1
2 27 2 2 2 33 1 1 1 1 1 608 1
2 27 2 2 2 34 3 4 1 1 1 499 1
2 27 2 2 2 35 1 1 1 1 1 466 1
2 27 2 2 2 36 1 1 2 1 2 667 1
2 27 2 2 2 37 3 4 1 1 1 883 1
2 27 2 2 2 38 3 4 1 1 1 523 1
2 27 2 2 2 39 3 4 2 1 2 474 1
2 27 2 2 2 40 1 1 2 1 2 602 1
2 27 2 2 2 41 1 1 1 1 1 461 1
2 27 2 2 2 42 3 4 1 1 1 502 1
2 27 2 2 2 43 1 2 2 1 2 533 1
2 27 2 2 2 44 3 4 1 1 1 587 1
2 27 2 2 2 45 3 4 1 1 1 671 1
2 27 2 2 2 46 3 4 1 1 1 615 1
2 27 2 2 2 47 3 4 2 1 2 458 1
2 27 2 2 2 48 1 1 2 1 2 691 1
2 27 2 2 2 49 1 2 2 1 2 770 1
2 27 2 2 2 50 3 4 2 1 2 479 1
2 27 2 2 2 51 3 4 2 1 2 503 1
2 27 2 2 2 52 3 4 2 1 2 462 1
2 27 2 2 2 53 1 2 2 1 2 567 1
2 27 2 2 2 54 3 4 1 1 1 595 1
2 27 2 2 2 55 1 1 2 1 2 607 1
2 27 2 2 2 56 3 4 2 1 2 426 1
2 27 2 2 2 57 3 4 1 1 1 700 1
2 27 2 2 2 58 3 4 2 1 2 507 1
2 27 2 2 2 59 3 4 2 1 2 602 1
2 27 2 2 2 60 1 2 2 1 2 461 1
2 27 2 2 3 1 1 1 1 1 1 652 1
2 27 2 2 3 2 3 4 1 1 1 533 1
2 27 2 2 3 3 3 4 2 1 2 603 1
2 27 2 2 3 4 3 4 1 1 2 422 0
2 27 2 2 3 5 1 2 2 1 2 528 1
2 27 2 2 3 6 1 2 2 1 2 663 1
2 27 2 2 3 7 1 2 1 1 1 559 1
2 27 2 2 3 8 1 2 2 1 2 332 1
2 27 2 2 3 9 1 2 1 1 1 538 1
2 27 2 2 3 10 1 2 1 1 1 496 1
2 27 2 2 3 11 1 2 2 1 1 487 0
2 27 2 2 3 12 1 2 1 1 1 711 1
2 27 2 2 3 13 1 1 1 1 1 550 1
2 27 2 2 3 14 1 2 1 1 1 635 1
2 27 2 2 3 15 1 1 2 1 2 549 1
2 27 2 2 3 16 1 1 1 1 1 762 1
2 27 2 2 3 17 1 1 2 1 2 607 1
2 27 2 2 3 18 3 4 1 1 1 1274 1
2 27 2 2 3 19 1 1 2 1 2 514 1
2 27 2 2 3 20 1 1 2 1 2 913 1
2 27 2 2 3 21 1 1 1 1 1 648 1
2 27 2 2 3 22 3 4 2 1 2 649 1
2 27 2 2 3 23 3 4 1 1 1 715 1
2 27 2 2 3 24 1 1 1 1 1 609 1
2 27 2 2 3 25 1 1 2 1 2 572 1
2 27 2 2 3 26 1 1 1 1 1 761 1
2 27 2 2 3 27 1 1 1 1 1 630 1
2 27 2 2 3 28 1 1 2 1 2 576 1
2 27 2 2 3 29 1 1 2 1 2 596 1
2 27 2 2 3 30 1 2 1 1 1 543 1
2 27 2 2 3 31 1 2 1 1 1 837 1
2 27 2 2 3 32 1 1 2 1 2 591 1
2 27 2 2 3 33 1 1 1 1 1 546 1
2 27 2 2 3 34 3 4 2 1 2 392 1
2 27 2 2 3 35 1 1 2 1 1 571 0
2 27 2 2 3 36 1 2 1 1 2 464 0
2 27 2 2 3 37 1 2 1 1 1 857 1
2 27 2 2 3 38 1 1 2 1 2 458 1
2 27 2 2 3 39 3 4 1 1 2 546 0
2 27 2 2 3 40 1 1 1 1 1 912 1
2 27 2 2 3 41 1 2 1 1 1 599 1
2 27 2 2 3 42 1 1 1 1 1 402 1
2 27 2 2 3 43 3 4 1 1 1 501 1
2 27 2 2 3 44 3 4 1 1 1 332 1
2 27 2 2 3 45 1 2 2 1 2 514 1
2 27 2 2 3 46 1 2 2 1 2 425 1
2 27 2 2 3 47 1 2 1 1 2 355 0
2 27 2 2 3 48 1 1 2 1 2 432 1
2 27 2 2 3 49 3 4 1 1 1 554 1
2 27 2 2 3 50 3 4 1 1 1 552 1
2 27 2 2 3 51 1 1 1 1 1 461 1
2 27 2 2 3 52 1 1 1 1 1 470 1
2 27 2 2 3 53 3 4 2 1 2 638 1
2 27 2 2 3 54 3 4 2 1 2 720 1
2 27 2 2 3 55 1 1 2 1 2 486 1
2 27 2 2 3 56 1 2 1 1 1 558 1
2 27 2 2 3 57 1 2 2 1 2 595 1
2 27 2 2 3 58 1 1 1 1 1 455 1
2 27 2 2 3 59 1 2 2 1 2 400 1
2 27 2 2 3 60 3 4 2 1 2 475 1
2 27 2 2 0 1 3 4 2 2 2 1981 1
2 27 2 2 0 2 1 2 2 2 2 15657 1
2 27 2 2 0 3 1 2 2 2 2 1641 1
2 27 2 2 0 4 3 4 1 2 1 827 1
2 27 2 2 0 5 1 2 1 2 1 1981 1
2 27 2 2 0 6 1 1 1 2 1 1057 1
2 27 2 2 0 7 3 4 2 2 2 730 1
2 27 2 2 0 8 3 4 1 2 1 608 1
2 27 2 2 0 9 1 1 1 2 1 699 1
2 27 2 2 0 10 1 1 1 2 1 730 1
2 27 2 2 1 1 1 1 1 2 1 727 1
2 27 2 2 1 2 1 2 1 2 1 717 1
2 27 2 2 1 3 1 2 1 2 1 900 1
2 27 2 2 1 4 3 4 2 2 2 667 1
2 27 2 2 1 5 3 4 1 2 1 571 1
2 27 2 2 1 6 1 1 1 2 1 560 1
2 27 2 2 1 7 3 4 2 2 2 661 1
2 27 2 2 1 8 1 1 2 2 2 934 1
2 27 2 2 1 9 1 2 1 2 1 739 1
2 27 2 2 1 10 1 1 1 2 1 561 1
2 27 2 2 1 11 1 1 2 2 2 598 1
2 27 2 2 1 12 1 1 2 2 2 617 1
2 27 2 2 1 13 1 1 1 2 1 564 1
2 27 2 2 1 14 3 4 1 2 1 849 1
2 27 2 2 1 15 1 2 1 2 1 658 1
2 27 2 2 1 16 1 1 1 2 1 795 1
2 27 2 2 1 17 1 1 2 2 2 590 1
2 27 2 2 1 18 1 2 1 2 1 682 1
2 27 2 2 1 19 1 1 1 2 1 610 1
2 27 2 2 1 20 3 4 1 2 2 437 0
2 27 2 2 1 21 1 1 2 2 2 606 1
2 27 2 2 1 22 3 4 2 2 2 577 1
2 27 2 2 1 23 1 1 2 2 2 573 1
2 27 2 2 1 24 3 4 2 2 2 514 1
2 27 2 2 1 25 1 2 2 2 2 1233 1
2 27 2 2 1 26 1 2 2 2 2 554 1
2 27 2 2 1 27 1 1 1 2 1 608 1
2 27 2 2 1 28 1 2 1 2 1 538 1
2 27 2 2 1 29 3 4 2 2 2 704 1
2 27 2 2 1 30 1 2 2 2 2 447 1
2 27 2 2 1 31 3 4 1 2 1 569 1
2 27 2 2 1 32 1 2 1 2 1 653 1
2 27 2 2 1 33 3 4 1 2 1 535 1
2 27 2 2 1 34 1 2 2 2 2 469 1
2 27 2 2 1 35 1 1 2 2 2 653 1
2 27 2 2 1 36 1 1 2 2 2 462 1
2 27 2 2 1 37 1 1 1 2 1 455 1
2 27 2 2 1 38 1 2 2 2 1 912 0
2 27 2 2 1 39 3 4 1 2 2 447 0
2 27 2 2 1 40 1 2 2 2 2 1289 1
2 27 2 2 1 41 1 2 1 2 1 648 1
2 27 2 2 1 42 3 4 1 2 1 602 1
2 27 2 2 1 43 1 1 2 2 2 1157 1
2 27 2 2 1 44 3 4 1 2 1 730 1
2 27 2 2 1 45 1 2 2 2 2 1064 1
2 27 2 2 1 46 1 1 2 2 2 681 1
2 27 2 2 1 47 3 4 1 2 1 793 1
2 27 2 2 1 48 1 2 1 2 1 724 1
2 27 2 2 1 49 1 2 1 2 1 706 1
2 27 2 2 1 50 1 1 1 2 1 514 1
2 27 2 2 1 51 1 1 2 2 2 1136 1
2 27 2 2 1 52 3 4 1 2 1 670 1
2 27 2 2 1 53 1 2 1 2 1 759 1
2 27 2 2 1 54 1 2 1 2 1 620 1
2 27 2 2 1 55 1 1 1 2 1 590 1
2 27 2 2 1 56 3 4 1 2 1 474 1
2 27 2 2 1 57 1 1 2 2 2 522 1
2 27 2 2 1 58 1 1 1 2 1 984 1
2 27 2 2 1 59 1 2 2 2 2 820 1
2 27 2 2 1 60 3 4 2 2 2 775 1
2 27 2 2 2 1 1 2 2 2 2 706 1
2 27 2 2 2 2 3 4 1 2 1 633 1
2 27 2 2 2 3 1 1 1 2 1 571 1
2 27 2 2 2 4 1 2 2 2 2 704 1
2 27 2 2 2 5 3 4 1 2 1 727 1
2 27 2 2 2 6 1 2 1 2 1 693 1
2 27 2 2 2 7 1 1 1 2 1 629 1
2 27 2 2 2 8 1 1 2 2 2 567 1
2 27 2 2 2 9 3 4 1 2 1 603 1
2 27 2 2 2 10 1 2 1 2 1 782 1
2 27 2 2 2 11 1 1 2 2 2 634 1
2 27 2 2 2 12 3 4 1 2 1 612 1
2 27 2 2 2 13 3 4 2 2 2 527 1
2 27 2 2 2 14 3 4 2 2 2 613 1
2 27 2 2 2 15 1 2 1 2 1 600 1
2 27 2 2 2 16 3 4 2 2 2 787 1
2 27 2 2 2 17 1 1 2 2 2 863 1
2 27 2 2 2 18 1 1 2 2 2 1080 1
2 27 2 2 2 19 1 2 2 2 2 616 1
2 27 2 2 2 20 1 2 1 2 1 578 1
2 27 2 2 2 21 3 4 2 2 2 806 1
2 27 2 2 2 22 1 2 2 2 2 553 1
2 27 2 2 2 23 1 1 1 2 1 654 1
2 27 2 2 2 24 3 4 2 2 2 584 1
2 27 2 2 2 25 1 2 1 2 2 604 0
2 27 2 2 2 26 1 1 1 2 1 1119 1
2 27 2 2 2 27 3 4 1 2 1 597 1
2 27 2 2 2 28 3 4 1 2 1 537 1
2 27 2 2 2 29 1 2 1 2 1 662 1
2 27 2 2 2 30 3 4 2 2 2 479 1
2 27 2 2 2 31 1 2 2 2 2 687 1
2 27 2 2 2 32 3 4 2 2 2 655 1
2 27 2 2 2 33 1 1 2 2 2 601 1
2 27 2 2 2 34 1 1 1 2 1 700 1
2 27 2 2 2 35 3 4 2 2 2 619 1
2 27 2 2 2 36 1 1 2 2 2 485 1
2 27 2 2 2 37 1 1 2 2 2 541 1
2 27 2 2 2 38 1 1 1 2 1 691 1
2 27 2 2 2 39 1 2 2 2 2 746 1
2 27 2 2 2 40 1 2 1 2 1 576 1
2 27 2 2 2 41 3 4 2 2 2 604 1
2 27 2 2 2 42 1 1 2 2 2 687 1
2 27 2 2 2 43 1 2 2 2 2 599 1
2 27 2 2 2 44 1 2 2 2 2 746 1
2 27 2 2 2 45 1 1 1 2 1 592 1
2 27 2 2 2 46 3 4 1 2 1 1131 1
2 27 2 2 2 47 3 4 2 2 2 489 1
2 27 2 2 2 48 1 1 2 2 2 761 1
2 27 2 2 2 49 1 1 2 2 2 478 1
2 27 2 2 2 50 3 4 1 2 1 646 1
2 27 2 2 2 51 1 2 1 2 2 728 0
2 27 2 2 2 52 1 1 2 2 2 526 1
2 27 2 2 2 53 1 2 1 2 2 1220 0
2 27 2 2 2 54 3 4 2 2 2 599 1
2 27 2 2 2 55 3 4 1 2 1 754 1
2 27 2 2 2 56 1 1 1 2 1 591 1
2 27 2 2 2 57 3 4 2 2 2 554 1
2 27 2 2 2 58 1 1 2 2 2 736 1
2 27 2 2 2 59 3 4 2 2 2 645 1
2 27 2 2 2 60 1 1 1 2 1 631 1
2 27 2 2 3 1 1 1 2 2 2 722 1
2 27 2 2 3 2 1 2 2 2 2 985 1
2 27 2 2 3 3 1 1 2 2 2 516 1
2 27 2 2 3 4 1 1 2 2 2 499 1
2 27 2 2 3 5 3 4 2 2 2 546 1
2 27 2 2 3 6 1 1 1 2 1 856 1
2 27 2 2 3 7 3 4 2 2 2 601 1
2 27 2 2 3 8 1 2 2 2 2 900 1
2 27 2 2 3 9 3 4 1 2 1 907 1
2 27 2 2 3 10 1 1 2 2 2 554 1
2 27 2 2 3 11 1 2 2 2 2 575 1
2 27 2 2 3 12 1 2 2 2 2 627 1
2 27 2 2 3 13 3 4 2 2 2 525 1
2 27 2 2 3 14 1 1 1 2 1 676 1
2 27 2 2 3 15 1 1 2 2 2 524 1
2 27 2 2 3 16 3 4 1 2 2 722 0
2 27 2 2 3 17 1 2 2 2 2 585 1
2 27 2 2 3 18 3 4 1 2 1 676 1
2 27 2 2 3 19 3 4 2 2 2 645 1
2 27 2 2 3 20 3 4 1 2 1 758 1
2 27 2 2 3 21 3 4 1 2 1 723 1
2 27 2 2 3 22 3 4 2 2 2 473 1
2 27 2 2 3 23 3 4 1 2 1 634 1
2 27 2 2 3 24 1 2 1 2 1 979 1
2 27 2 2 3 25 1 1 2 2 2 600 1
2 27 2 2 3 26 1 1 2 2 2 619 1
2 27 2 2 3 27 3 4 1 2 1 573 1
2 27 2 2 3 28 3 4 2 2 2 545 1
2 27 2 2 3 29 3 4 2 2 2 607 1
2 27 2 2 3 30 3 4 1 2 1 442 1
2 27 2 2 3 31 1 1 1 2 1 587 1
2 27 2 2 3 32 3 4 2 2 2 559 1
2 27 2 2 3 33 3 4 2 2 2 500 1
2 27 2 2 3 34 1 2 2 2 2 611 1
2 27 2 2 3 35 1 2 1 2 1 558 1
2 27 2 2 3 36 3 4 2 2 2 427 1
2 27 2 2 3 37 1 1 1 2 1 773 1
2 27 2 2 3 38 3 4 2 2 2 441 1
2 27 2 2 3 39 1 1 2 2 2 619 1
2 27 2 2 3 40 3 4 2 2 2 493 1
2 27 2 2 3 41 3 4 2 2 2 549 1
2 27 2 2 3 42 3 4 1 2 1 434 1
2 27 2 2 3 43 3 4 1 2 2 492 0
2 27 2 2 3 44 3 4 1 2 1 1467 1
2 27 2 2 3 45 1 2 1 2 1 900 1
2 27 2 2 3 46 1 2 2 2 2 699 1
2 27 2 2 3 47 1 2 1 2 2 1866 0
2 27 2 2 3 48 1 1 1 2 1 707 1
2 27 2 2 3 49 1 2 1 2 1 737 1
2 27 2 2 3 50 3 4 1 2 1 599 1
2 27 2 2 3 51 1 1 1 2 1 562 1
2 27 2 2 3 52 3 4 1 2 1 575 1
2 27 2 2 3 53 3 4 1 2 1 563 1
2 27 2 2 3 54 1 2 1 2 1 624 1
2 27 2 2 3 55 1 2 1 2 1 547 1
2 27 2 2 3 56 1 1 1 2 1 488 1
2 27 2 2 3 57 3 4 2 2 2 704 1
2 27 2 2 3 58 1 1 1 2 1 663 1
2 27 2 2 3 59 1 1 1 2 1 672 1
2 27 2 2 3 60 1 1 1 2 1 553 1
20 26 1 2 0 1 3 4 2 1 1 897 1
20 26 1 2 0 2 1 1 1 1 2 559 1
20 26 1 2 0 3 1 2 1 1 2 611 1
20 26 1 2 0 4 1 2 1 1 2 516 1
20 26 1 2 0 5 1 2 2 1 1 481 1
20 26 1 2 0 6 1 1 1 1 1 505 0
20 26 1 2 0 7 1 1 1 1 2 606 1
20 26 1 2 0 8 1 2 1 1 2 593 1
20 26 1 2 0 9 1 1 2 1 1 1011 1
20 26 1 2 0 10 1 1 1 1 2 549 1
20 26 1 2 1 1 3 4 1 1 2 818 1
20 26 1 2 1 2 3 4 2 1 1 515 1
20 26 1 2 1 3 3 4 2 1 1 449 1
20 26 1 2 1 4 3 4 2 1 1 529 1
20 26 1 2 1 5 3 4 2 1 2 502 0
20 26 1 2 1 6 3 4 2 1 1 452 1
20 26 1 2 1 7 1 1 2 1 1 596 1
20 26 1 2 1 8 1 2 2 1 1 462 1
20 26 1 2 1 9 1 1 1 1 2 486 1
20 26 1 2 1 10 3 4 1 1 2 581 1
20 26 1 2 1 11 3 4 1 1 2 512 1
20 26 1 2 1 12 1 2 2 1 1 533 1
20 26 1 2 1 13 1 2 1 1 2 514 1
20 26 1 2 1 14 1 1 1 1 2 495 1
20 26 1 2 1 15 1 2 1 1 2 518 1
20 26 1 2 1 16 3 4 1 1 2 452 1
20 26 1 2 1 17 1 1 1 1 2 436 1
20 26 1 2 1 18 1 1 2 1 1 500 1
20 26 1 2 1 19 1 2 1 1 2 562 1
20 26 1 2 1 20 3 4 1 1 2 630 1
20 26 1 2 1 21 3 4 2 1 1 463 1
20 26 1 2 1 22 1 1 2 1 1 430 1
20 26 1 2 1 23 1 2 2 1 1 600 1
20 26 1 2 1 24 3 4 2 1 1 530 1
20 26 1 2 1 25 1 2 1 1 2 463 1
20 26 1 2 1 26 1 1 1 1 2 478 1
20 26 1 2 1 27 1 1 2 1 1 565 1
20 26 1 2 1 28 1 2 1 1 2 608 1
20 26 1 2 1 29 3 4 1 1 2 546 1
20 26 1 2 1 30 3 4 2 1 1 414 1
20 26 1 2 1 31 3 4 1 1 2 464 1
20 26 1 2 1 32 1 1 1 1 2 399 1
20 26 1 2 1 33 3 4 1 1 1 433 0
20 26 1 2 1 34 3 4 1 1 2 402 1
20 26 1 2 1 35 1 1 1 1 1 436 0
20 26 1 2 1 36 3 4 2 1 1 533 1
20 26 1 2 1 37 1 2 1 1 2 450 1
20 26 1 2 1 38 3 4 1 1 2 434 1
20 26 1 2 1 39 1 2 1 1 2 531 1
20 26 1 2 1 40 1 1 2 1 1 447 1
20 26 1 2 1 41 3 4 2 1 2 415 0
20 26 1 2 1 42 3 4 2 1 1 385 1
20 26 1 2 1 43 1 2 1 1 2 564 1
20 26 1 2 1 44 1 1 2 1 1 543 1
20 26 1 2 1 45 3 4 1 1 2 420 1
20 26 1 2 1 46 3 4 2 1 1 437 1
20 26 1 2 1 47 3 4 2 1 1 550 1
20 26 1 2 1 48 1 2 1 1 2 466 1
20 26 1 2 1 49 1 1 1 1 2 497 1
20 26 1 2 1 50 3 4 2 1 1 431 1
20 26 1 2 1 51 3 4 1 1 2 528 1
20 26 1 2 1 52 3 4 2 1 1 517 1
20 26 1 2 1 53 3 4 1 1 2 451 1
20 26 1 2 1 54 1 2 2 1 1 691 1
20 26 1 2 1 55 3 4 1 1 2 466 1
20 26 1 2 1 56 3 4 2 1 1 433 1
20 26 1 2 1 57 1 2 2 1 1 450 1
20 26 1 2 1 58 1 1 2 1 1 482 1
20 26 1 2 1 59 1 2 2 1 1 368 1
20 26 1 2 1 60 1 1 2 1 1 452 1
20 26 1 2 2 1 3 4 2 1 1 637 1
20 26 1 2 2 2 1 2 1 1 2 534 1
20 26 1 2 2 3 1 1 2 1 1 387 1
20 26 1 2 2 4 1 1 1 1 2 438 1
20 26 1 2 2 5 1 1 2 1 1 462 1
20 26 1 2 2 6 1 2 1 1 2 462 1
20 26 1 2 2 7 1 1 2 1 1 454 1
20 26 1 2 2 8 3 4 1 1 2 454 1
20 26 1 2 2 9 1 2 2 1 1 558 1
20 26 1 2 2 10 1 1 2 1 2 482 0
20 26 1 2 2 11 1 1 1 1 2 545 1
20 26 1 2 2 12 3 4 2 1 1 485 1
20 26 1 2 2 13 3 4 1 1 1 452 0
20 26 1 2 2 14 3 4 1 1 1 468 0
20 26 1 2 2 15 3 4 1 1 2 531 1
20 26 1 2 2 16 3 4 1 1 2 432 1
20 26 1 2 2 17 1 2 2 1 1 465 1
20 26 1 2 2 18 1 1 1 1 2 608 1
20 26 1 2 2 19 3 4 2 1 1 514 1
20 26 1 2 2 20 1 1 2 1 1 607 1
20 26 1 2 2 21 3 4 1 1 2 449 1
20 26 1 2 2 22 3 4 2 1 1 433 1
20 26 1 2 2 23 1 1 2 1 1 626 1
20 26 1 2 2 24 1 1 2 1 1 435 1
20 26 1 2 2 25 1 2 1 1 2 500 1
20 26 1 2 2 26 1 1 1 1 2 530 1
20 26 1 2 2 27 1 1 1 1 1 383 0
20 26 1 2 2 28 1 2 1 1 2 386 1
20 26 1 2 2 29 1 2 2 1 1 485 1
20 26 1 2 2 30 1 1 2 1 1 483 1
20 26 1 2 2 31 1 2 1 1 2 530 1
20 26 1 2 2 32 1 1 1 1 2 463 1
20 26 1 2 2 33 1 2 2 1 1 558 1
20 26 1 2 2 34 1 2 1 1 2 499 1
20 26 1 2 2 35 3 4 2 1 1 512 1
20 26 1 2 2 36 3 4 1 1 2 486 1
20 26 1 2 2 37 3 4 2 1 1 565 1
20 26 1 2 2 38 3 4 2 1 1 496 1
20 26 1 2 2 39 1 2 2 1 1 478 1
20 26 1 2 2 40 1 2 2 1 2 453 0
20 26 1 2 2 41 3 4 1 1 2 549 1
20 26 1 2 2 42 1 1 1 1 2 546 1
20 26 1 2 2 43 3 4 2 1 1 422 1
20 26 1 2 2 44 3 4 2 1 1 431 1
20 26 1 2 2 45 3 4 2 1 1 480 1
20 26 1 2 2 46 1 2 2 1 1 431 1
20 26 1 2 2 47 1 2 1 1 2 448 1
20 26 1 2 2 48 1 1 2 1 1 448 1
20 26 1 2 2 49 1 1 2 1 1 400 1
20 26 1 2 2 50 3 4 2 1 1 578 1
20 26 1 2 2 51 1 2 1 1 2 485 1
20 26 1 2 2 52 1 1 1 1 2 596 1
20 26 1 2 2 53 1 1 2 1 1 518 1
20 26 1 2 2 54 1 2 2 1 1 404 1
20 26 1 2 2 55 1 1 1 1 2 502 1
20 26 1 2 2 56 1 2 1 1 2 596 1
20 26 1 2 2 57 3 4 1 1 2 462 1
20 26 1 2 2 58 3 4 1 1 1 406 0
20 26 1 2 2 59 3 4 1 1 2 431 1
20 26 1 2 2 60 3 4 2 1 2 432 0
20 26 1 2 3 1 1 2 1 1 2 1312 1
20 26 1 2 3 2 3 4 2 1 1 469 1
20 26 1 2 3 3 1 2 1 1 2 469 1
20 26 1 2 3 4 3 4 1 1 2 500 1
20 26 1 2 3 5 1 2 2 1 1 530 1
20 26 1 2 3 6 1 1 2 1 1 479 1
20 26 1 2 3 7 1 1 2 1 2 422 0
20 26 1 2 3 8 1 2 2 1 1 431 1
20 26 1 2 3 9 1 2 2 1 1 528 1
20 26 1 2 3 10 1 2 1 1 2 565 1
20 26 1 2 3 11 1 2 1 1 2 417 1
20 26 1 2 3 12 1 2 2 1 1 506 1
20 26 1 2 3 13 1 2 2 1 2 432 0
20 26 1 2 3 14 3 4 2 1 1 401 1
20 26 1 2 3 15 3 4 2 1 1 403 1
20 26 1 2 3 16 1 1 1 1 2 430 0
20 26 1 2 3 17 3 4 2 1 1 590 1
20 26 1 2 3 18 1 2 1 1 2 561 1
20 26 1 2 3 19 1 2 2 1 1 468 1
20 26 1 2 3 20 1 2 1 1 2 564 1
20 26 1 2 3 21 1 2 1 1 2 576 1
20 26 1 2 3 22 1 2 2 1 1 434 1
20 26 1 2 3 23 1 1 2 1 1 435 1
20 26 1 2 3 24 1 1 1 1 1 436 0
20 26 1 2 3 25 1 1 1 1 2 501 1
20 26 1 2 3 26 3 4 1 1 2 435 1
20 26 1 2 3 27 3 4 2 1 1 532 1
20 26 1 2 3 28 1 2 1 1 2 416 1
20 26 1 2 3 29 1 2 1 1 1 402 0
20 26 1 2 3 30 3 4 2 1 1 548 1
20 26 1 2 3 31 1 1 2 1 1 416 1
20 26 1 2 3 32 1 2 1 1 2 466 1
20 26 1 2 3 33 1 2 2 1 1 465 1
20 26 1 2 3 34 3 4 1 1 2 433 1
20 26 1 2 3 35 1 1 2 1 1 513 1
20 26 1 2 3 36 3 4 1 1 2 495 1
20 26 1 2 3 37 1 2 1 1 1 405 0
20 26 1 2 3 38 3 4 2 1 1 463 1
20 26 1 2 3 39 1 1 2 1 1 494 1
20 26 1 2 3 40 3 4 1 1 2 501 1
20 26 1 2 3 41 3 4 2 1 1 515 1
20 26 1 2 3 42 3 4 2 1 1 432 1
20 26 1 2 3 43 1 1 2 1 2 513 0
20 26 1 2 3 44 3 4 2 1 1 559 1
20 26 1 2 3 45 3 4 2 1 1 466 1
20 26 1 2 3 46 3 4 2 1 1 465 1
20 26 1 2 3 47 3 4 1 1 2 513 1
20 26 1 2 3 48 3 4 2 1 1 431 1
20 26 1 2 3 49 3 4 1 1 2 608 1
20 26 1 2 3 50 3 4 2 1 1 401 1
20 26 1 2 3 51 1 2 1 1 2 515 1
20 26 1 2 3 52 1 1 2 1 1 609 1
20 26 1 2 3 53 3 4 1 1 2 531 1
20 26 1 2 3 54 1 2 2 1 1 559 1
20 26 1 2 3 55 1 2 2 1 1 531 1
20 26 1 2 3 56 3 4 2 1 1 656 1
20 26 1 2 3 57 1 1 1 1 2 543 1
20 26 1 2 3 58 1 2 1 1 2 500 1
20 26 1 2 3 59 3 4 2 1 1 482 1
20 26 1 2 3 60 1 2 2 1 1 561 1
20 26 1 2 0 1 3 4 2 2 1 12556 1
20 26 1 2 0 2 1 1 2 2 1 1871 1
20 26 1 2 0 3 1 2 2 2 1 2070 1
20 26 1 2 0 4 3 4 2 2 1 773 1
20 26 1 2 0 5 1 2 2 2 1 832 1
